trial,Category,response_neuron,reward,rpe,confidence_neuron,response_rulebased,reward_rulebased,rpe_rulebased,confidence_rulebased
0,2.0,2.0,1.0,0.99,0.01,2.0,1.0,0.010000000000000009,0.99
1,2.0,2.0,1.0,0.6138,0.3862,2.0,1.0,0.006199999999999983,0.9938
2,1.0,2.0,0.0,-0.619444,0.619444,1.0,1.0,0.0038439999999999586,0.996156
3,1.0,2.0,0.0,-0.38405528,0.38405528,1.0,1.0,0.0023832799999999876,0.99761672
4,2.0,1.0,0.0,-0.2381142736,0.2381142736,1.0,0.0,-0.9985223664,0.9985223664
5,2.0,2.0,1.0,0.852369150368,0.14763084963200002,2.0,1.0,0.380916132832,0.619083867168
6,2.0,1.0,0.0,-0.47153112677184,0.47153112677184,2.0,1.0,0.23616800235584,0.76383199764416
7,1.0,1.0,1.0,0.7076507014014592,0.2923492985985408,1.0,1.0,0.14642416146062076,0.8535758385393792
8,2.0,2.0,1.0,0.43874343486890466,0.5612565651310953,2.0,1.0,0.09078298010558483,0.9092170198944152
9,1.0,2.0,0.0,-0.7279790703812792,0.7279790703812792,1.0,1.0,0.05628544766546262,0.9437145523345374
10,1.0,1.0,1.0,0.548652976363607,0.45134702363639306,2.0,0.0,-0.9651030224474132,0.9651030224474132
11,1.0,2.0,0.0,-0.6598351546545638,0.6598351546545638,1.0,1.0,0.4016361260826038,0.5983638739173962
12,2.0,2.0,1.0,0.5909022041141705,0.40909779588582956,2.0,1.0,0.2490143981712143,0.7509856018287857
13,2.0,2.0,1.0,0.3663593665507856,0.6336406334492144,2.0,1.0,0.1543889268661529,0.8456110731338471
14,2.0,2.0,1.0,0.22714280726148706,0.7728571927385129,2.0,1.0,0.09572113465701482,0.9042788653429852
15,1.0,1.0,1.0,0.140828540502122,0.859171459497878,1.0,1.0,0.05934710348734917,0.9406528965126508
16,2.0,2.0,1.0,0.08731369511131559,0.9126863048886844,2.0,1.0,0.036795204162156536,0.9632047958378435
17,1.0,1.0,1.0,0.05413449096901568,0.9458655090309843,1.0,1.0,0.022813026580537077,0.9771869734194629
18,2.0,2.0,1.0,0.033563384400789764,0.9664366155992102,2.0,1.0,0.014144076479932988,0.985855923520067
19,1.0,1.0,1.0,0.020809298328489656,0.9791907016715103,2.0,0.0,-0.9912306725824416,0.9912306725824416
20,2.0,1.0,0.0,-0.9870982350363364,0.9870982350363364,1.0,0.0,-0.6145630170011138,0.6145630170011138
21,2.0,2.0,1.0,0.38799909427747137,0.6120009057225286,2.0,1.0,0.6189709294593094,0.3810290705406906
22,2.0,2.0,1.0,0.2405594384520322,0.7594405615479678,2.0,1.0,0.3837619762647718,0.6162380237352282
23,1.0,1.0,1.0,0.14914685184026,0.85085314815974,1.0,1.0,0.2379324252841586,0.7620675747158414
24,1.0,1.0,1.0,0.09247104814096119,0.9075289518590388,1.0,1.0,0.14751810367617835,0.8524818963238217
25,1.0,1.0,1.0,0.05733204984739593,0.9426679501526041,1.0,1.0,0.09146122427923054,0.9085387757207695
26,2.0,2.0,1.0,0.035545870905385524,0.9644541290946145,2.0,1.0,0.05670595905312292,0.9432940409468771
27,1.0,1.0,1.0,0.02203843996133903,0.977961560038661,2.0,0.0,-0.9648423053870638,0.9648423053870638
28,1.0,1.0,1.0,0.013663832776030227,0.9863361672239698,1.0,1.0,0.4017977706600204,0.5982022293399796
29,2.0,2.0,1.0,0.008471576321138707,0.9915284236788613,2.0,1.0,0.24911461780921262,0.7508853821907874
30,1.0,1.0,1.0,0.005252377319105994,0.994747622680894,1.0,1.0,0.15445106304171186,0.8455489369582881
31,1.0,1.0,1.0,0.003256473937845672,0.9967435260621543,1.0,1.0,0.09575965908586137,0.9042403409141386
32,1.0,1.0,1.0,0.002019013841464301,0.9979809861585357,1.0,1.0,0.05937098863323409,0.9406290113667659
33,2.0,2.0,1.0,0.0012517885817078245,0.9987482114182922,2.0,1.0,0.03681001295260511,0.9631899870473949
34,1.0,1.0,1.0,0.0007761089206588245,0.9992238910793412,1.0,1.0,0.022822208030615188,0.9771777919693848
35,2.0,2.0,1.0,0.0004811875308085023,0.9995188124691915,2.0,1.0,0.014149768978981458,0.9858502310210185
36,2.0,1.0,0.0,-0.9997016637308987,0.9997016637308987,2.0,1.0,0.008772856766968484,0.9912271432330315
37,1.0,1.0,1.0,0.3801849684868428,0.6198150315131572,1.0,1.0,0.005439171195520509,0.9945608288044795
38,1.0,1.0,1.0,0.23571468046184252,0.7642853195381575,1.0,1.0,0.003372286141222758,0.9966277138587772
39,1.0,1.0,1.0,0.14614310188634239,0.8538568981136576,1.0,1.0,0.002090817407558121,0.9979091825924419
40,2.0,2.0,1.0,0.09060872316953228,0.9093912768304677,1.0,0.0,-0.998703693207314,0.998703693207314
41,2.0,2.0,1.0,0.05617740836510998,0.94382259163489,2.0,1.0,0.3808037102114653,0.6191962897885347
42,1.0,1.0,1.0,0.03482999318636815,0.9651700068136319,1.0,1.0,0.23609830033110846,0.7639016996688915
43,1.0,1.0,1.0,0.02159459577554823,0.9784054042244518,1.0,1.0,0.1463809462052872,0.8536190537947128
44,2.0,2.0,1.0,0.013388649380839945,0.98661135061916,2.0,1.0,0.09075618664727803,0.909243813352722
45,1.0,1.0,1.0,0.008300962616120788,0.9916990373838792,1.0,1.0,0.05626883572131236,0.9437311642786876
46,1.0,1.0,1.0,0.00514659682199492,0.9948534031780051,1.0,1.0,0.03488667814721369,0.9651133218527863
47,2.0,2.0,1.0,0.003190890029636906,0.9968091099703631,2.0,1.0,0.021629740451272528,0.9783702595487275
48,1.0,1.0,1.0,0.0019783518183749127,0.9980216481816251,1.0,1.0,0.013410439079789005,0.986589560920211
49,0.0,0.0,0.0,0.0,0.9987734218726075,0.0,0.0,0.0,0.9916855277705308
